course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268437270;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;10:17:33;0;751;44106
268437358;BLANCRTW;41227;LOUIS BLANC;4;GARCIA LORCA;1;10:26:15;0;1273;44205
268437389;BLANCATW;41129;LOUIS BLANC;4;GARCIA LORCA;0;10:32:39;0;1657;44106
268437452;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;10:05:14;0;12;44106
268437270;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;10:05:54;0;52;44106
268437305;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;10:11:56;0;414;44205
268437422;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;10:18:24;0;802;44205
268437389;NVSTROCE;42123;NOUVEAU ST-ROCH;4;GARCIA LORCA;0;10:21:00;0;958;44106
268437477;NVSTROCS;42247;NOUVEAU ST-ROCH;4;GARCIA LORCA;1;10:28:50;0;1428;44205
268437305;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;10:05:56;0;54;44205
268437452;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;10:10:14;0;312;44106
268437270;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;10:10:54;0;352;44106
268437422;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;10:12:24;0;442;44205
268437477;OBSERT3E;43125;OBSERVATOIRE;4;GARCIA LORCA;1;10:22:50;0;1068;44205
268437389;OBSERT3S;43233;OBSERVATOIRE;4;GARCIA LORCA;0;10:26:00;0;1258;44106
268437422;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;10:09:24;0;262;44205
268437452;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;10:13:14;0;492;44106
268437270;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;10:13:54;0;532;44106
268437477;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;10:19:50;0;888;44205
268437389;PEYROT4A;44103;PEYROU;4;GARCIA LORCA;0;10:29:00;0;1438;44106
268437358;PEYROT4R;44203;PEYROU;4;GARCIA LORCA;1;10:30:00;0;1498;44205
268437477;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;10:07:50;0;168;44205
268437330;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;10:10:37;0;335;44106
268437358;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;10:18:00;0;778;44205
268437452;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;10:24:14;0;1152;44106
268437270;EUROPATW;41143;PL. DE L'EUROPE;4;GARCIA LORCA;0;10:24:54;0;1192;44106
268437306;EUROPRTW;41213;PL. DE L'EUROPE;4;GARCIA LORCA;1;10:28:00;0;1378;44205
268437330;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;10:08:37;0;215;44106
268437477;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;10:09:50;0;288;44205
268437358;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;10:20:00;0;898;44205
268437452;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;10:22:14;0;1032;44106
268437270;POMPITWE;42233;POMPIGNANE;4;GARCIA LORCA;0;10:22:54;0;1072;44106
268437306;POMPITWS;42137;POMPIGNANE;4;GARCIA LORCA;1;10:30:00;0;1498;44205
268437305;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;10:15:22;0;620;44205
268437389;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;10:16:44;0;702;44106
268437422;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;10:21:41;0;999;44205
268437331;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;10:26:44;0;1302;44106
268437477;RESTAN4R;43135;RESTANQUE;4;GARCIA LORCA;1;10:31:48;0;1606;44205
268437453;RESTAN4A;43223;RESTANQUE;4;GARCIA LORCA;0;10:36:44;0;1902;44106
268437477;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;10:06:50;0;108;44205
268437330;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;10:12:37;0;455;44106
268437358;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;10:17:00;0;718;44205
268437452;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;10:26:14;0;1272;44106
268437270;RILEZATW;41145;RIVES DU LEZ T1;4;GARCIA LORCA;0;10:26:54;0;1312;44106
268437306;RILEZRTW;41211;RIVES DU LEZ T1;4;GARCIA LORCA;1;10:27:00;0;1318;44205
268437452;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;10:06:30;0;88;44106
268437270;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;10:07:52;0;170;44106
268437305;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;10:10:15;0;313;44205
268437422;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;10:15:31;0;629;44205
268437389;RONDETWE;42125;RONDELET;4;GARCIA LORCA;0;10:22:58;0;1076;44106
268437477;RONDETWS;42245;RONDELET;4;GARCIA LORCA;1;10:26:38;0;1296;44205
268437422;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;10:10:35;0;333;44205
268437452;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;10:11:26;0;384;44106
268437270;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;10:12:08;0;426;44106
268437477;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;10:21:37;0;995;44205
268437389;STGUIT4A;44104;SAINT-GUILHEM;4;GARCIA LORCA;0;10:27:14;0;1332;44106
268437358;STGUIT4R;44204;SAINT-GUILHEM;4;GARCIA LORCA;1;10:31:47;0;1605;44205
268437305;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;10:13:56;0;534;44205
268437389;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;10:18:00;0;778;44106
268437422;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;10:20:24;0;922;44205
268437331;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;10:28:00;0;1378;44106
268437477;SMART4R;43133;SAINT-MARTIN;4;GARCIA LORCA;1;10:30:50;0;1548;44205
268437453;SMART4A;43225;SAINT-MARTIN;4;GARCIA LORCA;0;10:38:00;0;1978;44106
1580721697;J_BECE;40207;AV. JUSTIN BEC;40;MOSSON;1;10:31:44;0;1602;25127
1580721667;J_BECE;40207;AV. JUSTIN BEC;40;MOSSON;1;11:31:44;0;5202;25127
1580721668;J_BECE;40207;AV. JUSTIN BEC;40;MOSSON;1;12:36:44;0;9102;25127
1580721697;DAMEDORE;40206;DAME D'ORCAS;40;MOSSON;1;10:36:00;0;1858;25127
1580721667;DAMEDORE;40206;DAME D'ORCAS;40;MOSSON;1;11:36:00;0;5458;25127
1580721668;DAMEDORE;40206;DAME D'ORCAS;40;MOSSON;1;12:41:00;0;9358;25127
1580721697;STGGAREE;40201;GARE;40;MOSSON;1;10:44:00;0;2338;25127
1580721667;STGGAREE;40201;GARE;40;MOSSON;1;11:44:00;0;5938;25127
1580721668;STGGAREE;40201;GARE;40;MOSSON;1;12:49:00;0;9838;25127
1580721697;REGNAGUE;36238;LA REGNAGUE;40;MOSSON;1;10:45:36;0;2434;25127
1580721667;REGNAGUE;36238;LA REGNAGUE;40;MOSSON;1;11:45:36;0;6034;25127
1580721668;REGNAGUE;36238;LA REGNAGUE;40;MOSSON;1;12:50:36;0;9934;25127
1580721697;RESER40E;40112;LE RESERVOIR;40;MOSSON;1;10:35:12;0;1810;25127
1580721667;RESER40E;40112;LE RESERVOIR;40;MOSSON;1;11:35:12;0;5410;25127
1580721668;RESER40E;40112;LE RESERVOIR;40;MOSSON;1;12:40:12;0;9310;25127
1580721697;STGEORGE;40202;LE SAINT-GEORGES;40;MOSSON;1;10:42:26;0;2244;25127
1580721667;STGEORGE;40202;LE SAINT-GEORGES;40;MOSSON;1;11:42:26;0;5844;25127
1580721668;STGEORGE;40202;LE SAINT-GEORGES;40;MOSSON;1;12:47:26;0;9744;25127
1580721697;ALICANTE;42280;LES ALICANTES;40;MOSSON;1;10:37:43;0;1961;25127
1580721667;ALICANTE;42280;LES ALICANTES;40;MOSSON;1;11:37:43;0;5561;25127
1580721668;ALICANTE;42280;LES ALICANTES;40;MOSSON;1;12:42:43;0;9461;25127
1580721697;STGJARE;40211;LES JARDINS;40;MOSSON;1;10:41:32;0;2190;25127
1580721667;STGJARE;40211;LES JARDINS;40;MOSSON;1;11:41:32;0;5790;25127
1580721668;STGJARE;40211;LES JARDINS;40;MOSSON;1;12:46:32;0;9690;25127
1580721697;RTSTGEOS;25108;ROUTE ST-GEORGES;40;MOSSON;1;10:48:00;0;2578;25127
1580721667;RTSTGEOS;25108;ROUTE ST-GEORGES;40;MOSSON;1;11:48:00;0;6178;25127
1580721668;RTSTGEOS;25108;ROUTE ST-GEORGES;40;MOSSON;1;12:53:00;0;10078;25127
1580721697;STDSTGE;40113;STADE;40;MOSSON;1;10:40:00;0;2098;25127
1580721667;STDSTGE;40113;STADE;40;MOSSON;1;11:40:00;0;5698;25127
1580721668;STDSTGE;40113;STADE;40;MOSSON;1;12:45:00;0;9598;25127
1580721697;STG_ZA;40108;ZONE ARTISANALE;40;MOSSON;1;10:30:00;0;1498;25127
1580721667;STG_ZA;40108;ZONE ARTISANALE;40;MOSSON;1;11:30:00;0;5098;25127
1580721668;STG_ZA;40108;ZONE ARTISANALE;40;MOSSON;1;12:35:00;0;8998;25127
1580721698;J_BECS;40107;AV. JUSTIN BEC;40;SAINT-GEORGES;0;10:19:55;0;893;40208
1580721684;J_BECS;40107;AV. JUSTIN BEC;40;SAINT-GEORGES;0;11:18:34;0;4412;40208
1580721685;J_BECS;40107;AV. JUSTIN BEC;40;SAINT-GEORGES;0;12:18:34;0;8012;40208
1580721698;DAMEDORS;40106;DAME D'ORCAS;40;SAINT-GEORGES;0;10:16:30;0;688;40208
1580721684;DAMEDORS;40106;DAME D'ORCAS;40;SAINT-GEORGES;0;11:15:09;0;4207;40208
1580721685;DAMEDORS;40106;DAME D'ORCAS;40;SAINT-GEORGES;0;12:15:09;0;7807;40208
1580721698;STGGARES;40101;GARE;40;SAINT-GEORGES;0;10:13:21;0;499;40208
1580721684;STGGARES;40101;GARE;40;SAINT-GEORGES;0;11:12:00;0;4018;40208
1580721685;STGGARES;40101;GARE;40;SAINT-GEORGES;0;12:12:00;0;7618;40208
1580721698;REGNAGUS;36138;LA REGNAGUE;40;SAINT-GEORGES;0;10:07:00;0;118;40208
1580721684;REGNAGUS;36138;LA REGNAGUE;40;SAINT-GEORGES;0;11:05:39;0;3637;40208
1580721685;REGNAGUS;36138;LA REGNAGUE;40;SAINT-GEORGES;0;12:05:39;0;7237;40208
1580721698;RESERVOE;40205;LE RESERVOIR;40;SAINT-GEORGES;0;10:17:10;0;728;40208
1580721684;RESERVOE;40205;LE RESERVOIR;40;SAINT-GEORGES;0;11:15:49;0;4247;40208
1580721685;RESERVOE;40205;LE RESERVOIR;40;SAINT-GEORGES;0;12:15:49;0;7847;40208
1580721698;STGEORGS;40102;LE SAINT-GEORGES;40;SAINT-GEORGES;0;10:11:47;0;405;40208
1580721684;STGEORGS;40102;LE SAINT-GEORGES;40;SAINT-GEORGES;0;11:10:26;0;3924;40208
1580721685;STGEORGS;40102;LE SAINT-GEORGES;40;SAINT-GEORGES;0;12:10:26;0;7524;40208
1580721698;ALICANTS;42180;LES ALICANTES;40;SAINT-GEORGES;0;10:14:30;0;568;40208
1580721684;ALICANTS;42180;LES ALICANTES;40;SAINT-GEORGES;0;11:13:09;0;4087;40208
1580721685;ALICANTS;42180;LES ALICANTES;40;SAINT-GEORGES;0;12:13:09;0;7687;40208
1580721698;STGJARS;40111;LES JARDINS;40;SAINT-GEORGES;0;10:10:53;0;351;40208
1580721684;STGJARS;40111;LES JARDINS;40;SAINT-GEORGES;0;11:09:32;0;3870;40208
1580721685;STGJARS;40111;LES JARDINS;40;SAINT-GEORGES;0;12:09:32;0;7470;40208
1580721684;MOSSSUB1;25126;MOSSON;40;SAINT-GEORGES;0;11:00:00;0;3298;40208
1580721685;MOSSSUB1;25126;MOSSON;40;SAINT-GEORGES;0;12:00:00;0;6898;40208
1580721684;RTSTGEOE;25210;ROUTE ST-GEORGES;40;SAINT-GEORGES;0;11:03:00;0;3478;40208
1580721685;RTSTGEOE;25210;ROUTE ST-GEORGES;40;SAINT-GEORGES;0;12:03:00;0;7078;40208
1580721698;STADSTGS;36139;STADE;40;SAINT-GEORGES;0;10:09:21;0;259;40208
1580721684;STADSTGS;36139;STADE;40;SAINT-GEORGES;0;11:08:00;0;3778;40208
1580721685;STADSTGS;36139;STADE;40;SAINT-GEORGES;0;12:08:00;0;7378;40208
1580720816;CLINPARC;35113;CLINIQUE DU PARC;41;CHARLES DE GAULLE;1;10:25:00;0;1198;35210
1580720817;CLINPARC;35113;CLINIQUE DU PARC;41;CHARLES DE GAULLE;1;10:55:00;0;2998;35210
1580720818;CLINPARC;35113;CLINIQUE DU PARC;41;CHARLES DE GAULLE;1;11:25:00;0;4798;35210
1580720816;PLLIBERE;22220;PLACE LA LIBERTE;41;CHARLES DE GAULLE;1;10:27:48;0;1366;35210
1580720817;PLLIBERE;22220;PLACE LA LIBERTE;41;CHARLES DE GAULLE;1;10:57:48;0;3166;35210
1580720818;PLLIBERE;22220;PLACE LA LIBERTE;41;CHARLES DE GAULLE;1;11:27:48;0;4966;35210
1580720802;CDG35A;35110;CH. DE GAULLE;41;CLINIQUE DU PARC;0;10:10:00;0;298;35113
1580720803;CDG35A;35110;CH. DE GAULLE;41;CLINIQUE DU PARC;0;10:40:00;0;2098;35113
1580720804;CDG35A;35110;CH. DE GAULLE;41;CLINIQUE DU PARC;0;11:10:00;0;3898;35113
1580721758;BELHORIE;40204;BEL HORIZON;42;ROUVIERE LONGUE;0;12:41:39;0;9397;42188
1580721758;M_BELLES;42184;BELLEVUE;42;ROUVIERE LONGUE;0;12:47:53;0;9771;42188
1580721758;CHPINSS;42181;CHEMIN DES PINS;42;ROUVIERE LONGUE;0;12:43:41;0;9519;42188
1580721758;CLOSPINS;42191;CLOS DES PINS;42;ROUVIERE LONGUE;0;12:51:21;0;9979;42188
1580721758;DAMEDORS;40106;DAME D'ORCAS;42;ROUVIERE LONGUE;0;12:40:16;0;9314;42188
1580721758;M_POSTES;42190;FONTAINE ROMAINE;42;ROUVIERE LONGUE;0;12:50:00;0;9898;42188
1580721758;REGNAGUS;36138;LA REGNAGUE;42;ROUVIERE LONGUE;0;12:35:36;0;9034;42188
1580721758;RESERVOE;40205;LE RESERVOIR;42;ROUVIERE LONGUE;0;12:41:00;0;9358;42188
1580721758;ALICANTS;42180;LES ALICANTES;42;ROUVIERE LONGUE;0;12:38:02;0;9180;42188
1580721758;CLAUZESS;42183;LES CLAUZES;42;ROUVIERE LONGUE;0;12:47:00;0;9718;42188
1580721758;MASGARES;42185;MAS DE GARENC;42;ROUVIERE LONGUE;0;12:49:03;0;9841;42188
1580721758;MOSSSUB1;25126;MOSSON;42;ROUVIERE LONGUE;0;12:30:00;0;8698;42188
1580721758;RTSTGEOE;25210;ROUTE ST-GEORGES;42;ROUVIERE LONGUE;0;12:33:00;0;8878;42188
1580721225;S_AIRESS;33113;AIRES;43;PIGNAN - BORNIERE;0;11:17:17;0;4335;36214
1580721225;ALBINONS;33104;ALBINONI;43;PIGNAN - BORNIERE;0;11:10:13;0;3911;36214
1580721227;ALBINONS;33104;ALBINONI;43;PIGNAN - BORNIERE;0;12:50:13;0;9911;36214
1580721225;BARILSS;33112;BARILS;43;PIGNAN - BORNIERE;0;11:17:07;0;4325;36214
1580721225;RAYCHARS;32117;COL. R. CHARLES;43;PIGNAN - BORNIERE;0;11:09:00;0;3838;36214
1580721227;RAYCHARS;32117;COL. R. CHARLES;43;PIGNAN - BORNIERE;0;12:49:00;0;9838;36214
1580721225;GARDIOLS;33106;ECOLE GARDIOLE;43;PIGNAN - BORNIERE;0;11:11:39;0;3997;36214
1580721227;GARDIOLS;33106;ECOLE GARDIOLE;43;PIGNAN - BORNIERE;0;12:51:39;0;9997;36214
1580721225;VALETTES;36226;LA VIALETTE;43;PIGNAN - BORNIERE;0;11:16:28;0;4286;36214
1580721225;COUSSESS;33103;LES COUSSES;43;PIGNAN - BORNIERE;0;11:09:36;0;3874;36214
1580721227;COUSSESS;33103;LES COUSSES;43;PIGNAN - BORNIERE;0;12:49:36;0;9874;36214
1580721225;S_MAIRIS;33111;MAIRIE;43;PIGNAN - BORNIERE;0;11:17:00;0;4318;36214
1580721225;PAIX33S;33110;PAIX;43;PIGNAN - BORNIERE;0;11:13:00;0;4078;36214
1580721227;PAIX33S;33110;PAIX;43;PIGNAN - BORNIERE;0;12:53:00;0;10078;36214
1580721225;ROUDERES;20230;ROUDERES;43;PIGNAN - BORNIERE;0;11:01:06;0;3364;36214
1580721227;ROUDERES;20230;ROUDERES;43;PIGNAN - BORNIERE;0;12:41:06;0;9364;36214
1580721225;ROUGE33S;33105;ROUGET DE LISLE;43;PIGNAN - BORNIERE;0;11:11:02;0;3960;36214
1580721227;ROUGE33S;33105;ROUGET DE LISLE;43;PIGNAN - BORNIERE;0;12:51:02;0;9960;36214
1580721225;STHUBERS;20231;SAINT-HUBERY;43;PIGNAN - BORNIERE;0;11:02:20;0;3438;36214
1580721227;STHUBERS;20231;SAINT-HUBERY;43;PIGNAN - BORNIERE;0;12:42:20;0;9438;36214
1580721225;SIGALIES;33101;SIGALIES;43;PIGNAN - BORNIERE;0;11:04:00;0;3538;36214
1580721227;SIGALIES;33101;SIGALIES;43;PIGNAN - BORNIERE;0;12:44:00;0;9538;36214
1580721225;STJCENTA;20139;ST-JEAN CENTRE;43;PIGNAN - BORNIERE;0;11:00:00;0;3298;36214
1580721227;STJCENTA;20139;ST-JEAN CENTRE;43;PIGNAN - BORNIERE;0;12:40:00;0;9298;36214
1580721208;S_AIRESE;33213;AIRES;43;ST JEAN DE VEDAS;1;10:13:38;0;516;20239
1580721209;S_AIRESE;33213;AIRES;43;ST JEAN DE VEDAS;1;11:43:38;0;5916;20239
1580721208;ALBINONE;33206;ALBINONI;43;ST JEAN DE VEDAS;1;10:20:47;0;945;20239
1580721209;ALBINONE;33206;ALBINONI;43;ST JEAN DE VEDAS;1;11:50:47;0;6345;20239
1580721208;BARILSE;33212;BARILS;43;ST JEAN DE VEDAS;1;10:13:47;0;525;20239
1580721209;BARILSE;33212;BARILS;43;ST JEAN DE VEDAS;1;11:43:47;0;5925;20239
1580721208;RAYCHARE;32217;COL. R. CHARLES;43;ST JEAN DE VEDAS;1;10:21:22;0;980;20239
1580721209;RAYCHARE;32217;COL. R. CHARLES;43;ST JEAN DE VEDAS;1;11:52:00;0;6418;20239
1580721208;GARDIOLE;33204;ECOLE GARDIOLE;43;ST JEAN DE VEDAS;1;10:19:15;0;853;20239
1580721209;GARDIOLE;33204;ECOLE GARDIOLE;43;ST JEAN DE VEDAS;1;11:49:15;0;6253;20239
1580721208;PBORN_43;43180;LA BORNIERE;43;ST JEAN DE VEDAS;1;10:10:00;0;298;20239
1580721209;PBORN_43;43180;LA BORNIERE;43;ST JEAN DE VEDAS;1;11:40:00;0;5698;20239
1580721208;VALETTEE;36111;LA VIALETTE;43;ST JEAN DE VEDAS;1;10:14:24;0;562;20239
1580721209;VALETTEE;36111;LA VIALETTE;43;ST JEAN DE VEDAS;1;11:44:24;0;5962;20239
1580721208;S_MAIRIE;33211;MAIRIE;43;ST JEAN DE VEDAS;1;10:14:00;0;538;20239
1580721209;S_MAIRIE;33211;MAIRIE;43;ST JEAN DE VEDAS;1;11:44:00;0;5938;20239
1580721208;PAIX33E;33210;PAIX;43;ST JEAN DE VEDAS;1;10:18:00;0;778;20239
1580721209;PAIX33E;33210;PAIX;43;ST JEAN DE VEDAS;1;11:48:00;0;6178;20239
1580721208;ROUDEREE;20107;ROUDERES;43;ST JEAN DE VEDAS;1;10:28:50;0;1428;20239
1580721209;ROUDEREE;20107;ROUDERES;43;ST JEAN DE VEDAS;1;11:59:28;0;6866;20239
1580721208;ROUGE33E;33205;ROUGET DE LISLE;43;ST JEAN DE VEDAS;1;10:19:58;0;896;20239
1580721209;ROUGE33E;33205;ROUGET DE LISLE;43;ST JEAN DE VEDAS;1;11:49:58;0;6296;20239
1580721208;STHUBERE;20106;SAINT-HUBERY;43;ST JEAN DE VEDAS;1;10:27:44;0;1362;20239
1580721209;STHUBERE;20106;SAINT-HUBERY;43;ST JEAN DE VEDAS;1;11:58:22;0;6800;20239
1580721208;SIGALIEE;33209;SIGALIES;43;ST JEAN DE VEDAS;1;10:26:22;0;1280;20239
1580721209;SIGALIEE;33209;SIGALIES;43;ST JEAN DE VEDAS;1;11:57:00;0;6718;20239
1580721775;CASTAQUS;35104;AQUEDUC;46;CASTRIES;0;10:50:23;0;2721;35106
1580721776;CASTAQUS;35104;AQUEDUC;46;CASTRIES;0;11:50:23;0;6321;35106
1580721777;CASTAQUS;35104;AQUEDUC;46;CASTRIES;0;12:50:23;0;9921;35106
1580721775;CASTEZAS;20116;CASTELNAU Z.A.;46;CASTRIES;0;10:35:27;0;1825;35106
1580721776;CASTEZAS;20116;CASTELNAU Z.A.;46;CASTRIES;0;11:35:27;0;5425;35106
1580721777;CASTEZAS;20116;CASTELNAU Z.A.;46;CASTRIES;0;12:35:27;0;9025;35106
1580721775;CASTCENS;35103;CENTRE;46;CASTRIES;0;10:49:00;0;2638;35106
1580721776;CASTCENS;35103;CENTRE;46;CASTRIES;0;11:49:00;0;6238;35106
1580721777;CASTCENS;35103;CENTRE;46;CASTRIES;0;12:49:00;0;9838;35106
1580721775;CHATAIGS;21104;CHATAIGNIERS;46;CASTRIES;0;10:41:00;0;2158;35106
1580721776;CHATAIGS;21104;CHATAIGNIERS;46;CASTRIES;0;11:41:00;0;5758;35106
1580721777;CHATAIGS;21104;CHATAIGNIERS;46;CASTRIES;0;12:41:00;0;9358;35106
1580721775;JMCASTEZ;21227;J-M. CASTET;46;CASTRIES;0;10:42:07;0;2225;35106
1580721776;JMCASTEZ;21227;J-M. CASTET;46;CASTRIES;0;11:42:07;0;5825;35106
1580721777;JMCASTEZ;21227;J-M. CASTET;46;CASTRIES;0;12:42:07;0;9425;35106
1580721775;LAFONTAE;21226;LA FONTAINE;46;CASTRIES;0;10:43:10;0;2288;35106
1580721776;LAFONTAE;21226;LA FONTAINE;46;CASTRIES;0;11:43:10;0;5888;35106
1580721777;LAFONTAE;21226;LA FONTAINE;46;CASTRIES;0;12:43:10;0;9488;35106
1580721775;SABLASUB;21217;ND DE SABLASSOU;46;CASTRIES;0;10:35:00;0;1798;35106
1580721776;SABLASUB;21217;ND DE SABLASSOU;46;CASTRIES;0;11:35:00;0;5398;35106
1580721777;SABLASUB;21217;ND DE SABLASSOU;46;CASTRIES;0;12:35:00;0;8998;35106
1580721775;POINTESA;21100;POINTES;46;CASTRIES;0;10:36:48;0;1906;35106
1580721776;POINTESA;21100;POINTES;46;CASTRIES;0;11:36:48;0;5506;35106
1580721777;POINTESA;21100;POINTES;46;CASTRIES;0;12:36:48;0;9106;35106
1580721775;RTENIMES;21102;ROUTE DE NIMES;46;CASTRIES;0;10:38:04;0;1982;35106
1580721776;RTENIMES;21102;ROUTE DE NIMES;46;CASTRIES;0;11:38:04;0;5582;35106
1580721777;RTENIMES;21102;ROUTE DE NIMES;46;CASTRIES;0;12:38:04;0;9182;35106
1580721794;CASTAQUE;35202;AQUEDUC;46;ND DE SABLASSOU;1;10:10:26;0;324;21218
1580721795;CASTAQUE;35202;AQUEDUC;46;ND DE SABLASSOU;1;11:10:26;0;3924;21218
1580721796;CASTAQUE;35202;AQUEDUC;46;ND DE SABLASSOU;1;12:10:26;0;7524;21218
1580721794;CASTEZAE;20219;CASTELNAU Z.A.;46;ND DE SABLASSOU;1;10:26:48;0;1306;21218
1580721795;CASTEZAE;20219;CASTELNAU Z.A.;46;ND DE SABLASSOU;1;11:26:48;0;4906;21218
1580721796;CASTEZAE;20219;CASTELNAU Z.A.;46;ND DE SABLASSOU;1;12:26:25;0;8483;21218
1580721794;CASTCENE;35203;CENTRE;46;ND DE SABLASSOU;1;10:12:00;0;418;21218
1580721795;CASTCENE;35203;CENTRE;46;ND DE SABLASSOU;1;11:12:00;0;4018;21218
1580721796;CASTCENE;35203;CENTRE;46;ND DE SABLASSOU;1;12:12:00;0;7618;21218
1580721794;CHATAIGE;21214;CHATAIGNIERS;46;ND DE SABLASSOU;1;10:22:00;0;1018;21218
1580721795;CHATAIGE;21214;CHATAIGNIERS;46;ND DE SABLASSOU;1;11:22:00;0;4618;21218
1580721796;CHATAIGE;21214;CHATAIGNIERS;46;ND DE SABLASSOU;1;12:20:00;0;8098;21218
1580721794;COLPINSS;35209;COLLEGE LES PINS;46;ND DE SABLASSOU;1;10:08:00;0;178;21218
1580721795;COLPINSS;35209;COLLEGE LES PINS;46;ND DE SABLASSOU;1;11:08:00;0;3778;21218
1580721796;COLPINSS;35209;COLLEGE LES PINS;46;ND DE SABLASSOU;1;12:08:00;0;7378;21218
1580721794;JMCASTET;21222;J-M. CASTET;46;ND DE SABLASSOU;1;10:20:33;0;931;21218
1580721795;JMCASTET;21222;J-M. CASTET;46;ND DE SABLASSOU;1;11:20:33;0;4531;21218
1580721796;JMCASTET;21222;J-M. CASTET;46;ND DE SABLASSOU;1;12:18:50;0;8028;21218
1580721794;LAFONTAS;21123;LA FONTAINE;46;ND DE SABLASSOU;1;10:18:53;0;831;21218
1580721795;LAFONTAS;21123;LA FONTAINE;46;ND DE SABLASSOU;1;11:18:53;0;4431;21218
1580721796;LAFONTAS;21123;LA FONTAINE;46;ND DE SABLASSOU;1;12:17:30;0;7948;21218
1580721794;POINTESE;20218;POINTES;46;ND DE SABLASSOU;1;10:25:47;0;1245;21218
1580721795;POINTESE;20218;POINTES;46;ND DE SABLASSOU;1;11:25:47;0;4845;21218
1580721796;POINTESE;20218;POINTES;46;ND DE SABLASSOU;1;12:25:03;0;8401;21218
1580721794;RTENIMEE;21216;ROUTE DE NIMES;46;ND DE SABLASSOU;1;10:24:26;0;1164;21218
1580721795;RTENIMEE;21216;ROUTE DE NIMES;46;ND DE SABLASSOU;1;11:24:26;0;4764;21218
1580721796;RTENIMEE;21216;ROUTE DE NIMES;46;ND DE SABLASSOU;1;12:23:14;0;8292;21218
268439579;PL_FR50;50106;PLACE DE FRANCE;50;GARE SUD DE FRANCE;0;10:10:00;0;298;50004
268439597;PL_FR50;50106;PLACE DE FRANCE;50;GARE SUD DE FRANCE;0;10:30:00;0;1498;50004
268439581;PL_FR50;50106;PLACE DE FRANCE;50;GARE SUD DE FRANCE;0;10:50:00;0;2698;50004
268439596;GARESDFS;50004;GARE SUD FRANCE;50;PLACE DE FRANCE;1;10:15:00;0;598;50106
268439580;GARESDFS;50004;GARE SUD FRANCE;50;PLACE DE FRANCE;1;10:35:00;0;1798;50106
268439598;GARESDFS;50004;GARE SUD FRANCE;50;PLACE DE FRANCE;1;10:45:00;0;2398;50106
268439828;NOBELS;12125;ALFRED NOBEL;51;ND DE SABLASSOU;0;10:15:28;0;626;51101
268439733;NOBELS;12125;ALFRED NOBEL;51;ND DE SABLASSOU;0;10:30:28;0;1526;51101
268439715;NOBELS;12125;ALFRED NOBEL;51;ND DE SABLASSOU;0;10:45:28;0;2426;51101
